Table	Head	Target	Result	Convers
1	5	35	35.6846	1
1	6	2.8	3.5112	1
1	6	4	4.390401	1
1	6	5	5.100202	1
1	6	8	8.12	1
1	6	11	11.1314	1
1	6	15	15.0696	1
1	6	20	20.2804	1
1	6	25	25.2462	1
1	6	30	30.2792	1
1	6	35	35.4886	1
1	7	2.8	3.395	1
1	7	4	4.5234	1
1	7	5	5.241601	1
1	7	8	8.281001	1
1	7	11	11.0348	1
1	7	15	15.1718	1
1	7	20	20.3252	1
1	7	25	25.186	1
1	7	30	30.2624	1
1	7	35	35.35141	1
0	0	2.8	4.094999	1
0	0	4	4.946199	1
0	0	5	6.0452	1
0	0	8	8.512002	1
0	0	11	11.6256	1
0	0	15	15.6268	1
0	0	20	20.8334	1
0	0	25	25.564	1
0	0	30	30.751	1
0	0	35	35.8988	1
0	1	2.8	3.3908	1
0	1	4	4.449201	1
0	1	5	5.282201	1
0	1	8	8.120001	1
0	1	11	11.1384	1
0	1	15	14.9758	1
0	1	20	20.2146	1
0	1	25	25.1706	1
0	1	30	30.0356	1
0	1	35	35.2324	1
0	2	2.8	2.317	1
0	2	4	3.8598	1
0	2	5	4.9714	1
0	2	8	7.868	1
0	2	11	11.13	1
0	2	15	14.9128	1
0	2	20	19.9192	1
0	2	25	25.032	1
0	2	30	30.198	1
0	2	35	35.301	1
0	3	2.8	3.631601	1
0	3	4	4.396001	1
0	3	5	5.262601	1
0	3	8	8.1746	1
0	3	11	11.3666	1
0	3	15	15.1844	1
0	3	20	20.293	1
0	3	25	25.494	1
0	3	30	30.7062	1
0	3	35	35.7392	1
0	4	2.8	3.528	1
0	4	4	4.414201	1
0	4	5	5.4992	1
0	4	8	8.4826	1
0	4	11	11.3652	1
0	4	15	15.4462	1
0	4	20	20.503	1
0	4	25	25.6732	1
0	4	30	30.8098	1
0	4	35	35.798	1
0	5	2.8	3.892	1
0	5	4	4.6144	1
0	5	5	5.518801	1
0	5	8	8.528802	1
0	5	11	11.6508	1
0	5	15	15.414	1
0	5	20	20.4218	1
0	5	25	25.2336	1
0	5	30	30.4192	1
0	5	35	35.3612	1
0	6	2.8	3.612001	1
0	6	4	4.375001	1
0	6	5	5.336801	1
0	6	8	8.173202	1
0	6	11	11.263	1
0	6	15	15.1858	1
0	6	20	20.1936	1
0	6	25	25.1986	1
0	6	30	30.2554	1
0	6	35	35.5684	1
0	7	2.8	3.2886	1
0	7	4	4.169199	1
0	7	5	5.0722	1
0	7	8	8.062599	1
0	7	11	11.1762	1
0	7	15	15.2068	1
0	7	20	20.251	1
0	7	25	25.389	1
0	7	30	30.2946	1
0	7	35	35.8008	1
1	0	2.8	3.416001	1
1	0	4	4.2462	1
1	0	5	5.0302	1
1	0	8	8.000999	1
1	0	11	10.9942	1
1	0	15	14.9016	1
1	0	20	19.9976	1
1	0	25	25.0978	1
1	0	30	30.0622	1
1	0	35	35.58941	1
1	1	2.8	3.4342	1
1	1	4	4.460401	1
1	1	5	5.273801	1
1	1	8	8.1536	1
1	1	11	11.116	1
1	1	15	15.1242	1
1	1	20	20.1852	1
1	1	25	25.4058	1
1	1	30	30.429	1
1	1	35	35.5908	1
1	2	2.8	3.5196	1
1	2	4	4.330201	1
1	2	5	5.5426	1
1	2	8	8.1886	1
1	2	11	11.1622	1
1	2	15	15.036	1
1	2	20	20.0242	1
1	2	25	25.466	1
1	2	30	30.415	1
1	2	35	35.6048	1
1	3	2.8	3.297	1
1	3	4	4.358201	1
1	3	5	5.191201	1
1	3	8	8.197001	1
1	3	11	11.179	1
1	3	15	15.3426	1
1	3	20	20.195	1
1	3	25	25.3666	1
1	3	30	30.4626	1
1	3	35	35.4844	1
1	4	2.8	3.4692	1
1	4	4	4.362401	1
1	4	5	5.168801	1
1	4	8	8.143801	1
1	4	11	11.018	1
1	4	15	15.1466	1
1	4	20	20.391	1
1	4	25	25.0026	1
1	4	30	30.4122	1
1	4	35	35.6174	1
1	5	2.8	3.438401	1
1	5	4	4.305	1
1	5	5	5.222001	1
1	5	8	8.138201	1
1	5	11	11.2042	1
1	5	15	15.1746	1
1	5	20	20.1278	1
1	5	25	25.3064	1
1	5	30	30.5634	1
1	5	35	35.4452	1
1	6	2.8	3.456601	1
1	6	4	4.4044	1
1	6	5	4.983999	1
1	6	8	8.090601	1
1	6	11	11.1146	1
1	6	15	15.1676	1
1	6	20	20.1908	1
1	6	25	25.1636	1
1	6	30	30.2372	1
1	6	35	35.3878	1
1	7	2.8	3.4314	1
1	7	4	4.377801	1
1	7	5	5.223401	1
1	7	8	8.020599	1
1	7	11	11.1762	1
1	7	15	15.0388	1
1	7	20	20.1866	1
1	7	25	25.256	1
1	7	30	30.352	1
1	7	35	35.4844	1
0	0	2.8	4.071199	1
0	0	4	4.8748	1
0	0	5	5.563601	1
0	0	8	8.261399	1
0	0	11	11.2546	1
0	0	15	15.1956	1
0	0	20	20.3938	1
0	0	25	25.1272	1
0	0	30	30.5928	1
0	0	35	35.7084	1
0	1	2.8	3.586801	1
0	1	4	4.363801	1
0	1	5	5.230401	1
0	1	8	8.1858	1
0	1	11	11.123	1
0	1	15	15.1298	1
0	1	20	20.1698	1
0	1	25	25.1552	1
0	1	30	29.8732	1
0	1	35	35.4354	1
0	2	2.8	2.5718	1
0	2	4	3.892	1
0	2	5	4.963	1
0	2	8	7.8652	1
0	2	11	10.8346	1
0	2	15	14.847	1
0	2	20	19.8394	1
0	2	25	25.0726	1
0	2	30	30.1462	1
0	2	35	35.3766	1
0	3	2.8	3.7072	1
0	3	4	4.4898	1
0	3	5	5.3704	1
0	3	8	8.128401	1
0	3	11	11.3288	1
0	3	15	15.3048	1
0	3	20	20.391	1
0	3	25	25.4058	1
0	3	30	30.7538	1
0	3	35	35.812	1
0	4	2.8	3.6708	1
0	4	4	4.526201	1
0	4	5	5.3998	1
0	4	8	8.421	1
0	4	11	11.291	1
0	4	15	15.5736	1
0	4	20	20.573	1
0	4	25	25.7446	1
0	4	30	30.842	1
0	4	35	35.9478	1
0	5	2.8	3.913	1
0	5	4	4.561201	1
0	5	5	5.5846	1
0	5	8	8.481201	1
0	5	11	11.6606	1
0	5	15	15.1382	1
0	5	20	20.2636	1
0	5	25	25.2938	1
0	5	30	30.4472	1
0	5	35	33.9192	1
0	6	2.8	3.5336	1
0	6	4	4.398801	1
0	6	5	5.285001	1
0	6	8	8.2698	1
0	6	11	11.067	1
0	6	15	15.1718	1
0	6	20	20.0536	1
0	6	25	25.3876	1
0	6	30	30.303	1
0	6	35	35.441	1
0	7	2.8	2.9204	1
0	7	4	4.27	1
0	7	5	5.039999	1
0	7	8	8.1144	1
0	7	11	11.0572	1
0	7	15	15.1536	1
0	7	20	20.356	1
0	7	25	25.3106	1
0	7	30	30.4346	1
0	7	35	35.5082	1
1	0	2.8	3.487401	1
1	0	4	4.199999	1
1	0	5	5.026	1
1	0	8	8.034599	1
1	0	11	11.0166	1
1	0	15	15.0752	1
1	0	20	20.0956	1
1	0	25	25.116	1
1	0	30	30.2036	1
1	0	35	35.4662	1
1	1	2.8	3.4146	1
1	1	4	4.463201	1
1	1	5	5.142201	1
1	1	8	8.1046	1
1	1	11	11.137	1
1	1	15	15.2376	1
1	1	20	20.3154	1
1	1	25	25.4002	1
1	1	30	30.4864	1
1	1	35	35.6048	1
1	2	2.8	3.5028	1
1	2	4	4.249	1
1	2	5	5.328401	1
1	2	8	8.146601	1
1	2	11	11.3078	1
1	2	15	15.309	1
1	2	20	20.2412	1
1	2	25	25.5164	1
1	2	30	30.2764	1
1	2	35	35.57961	1
1	3	2.8	3.358601	1
1	3	4	4.383401	1
1	3	5	5.133801	1
1	3	8	8.187201	1
1	3	11	11.2518	1
1	3	15	15.1536	1
1	3	20	20.3266	1
1	3	25	25.109	1
1	3	30	30.331	1
1	3	35	35.4494	1
1	4	2.8	3.2298	1
1	4	4	4.428201	1
1	4	5	5.168801	1
1	4	8	8.2544	1
1	4	11	11.0572	1
1	4	15	15.0654	1
1	4	20	20.216	1
1	4	25	25.438	1
1	4	30	30.4262	1
1	4	35	35.5474	1
1	5	2.8	3.2788	1
1	5	4	4.347001	1
1	5	5	5.173001	1
1	5	8	8.157801	1
1	5	11	11.2518	1
1	5	15	15.113	1
1	5	20	20.104	1
1	5	25	25.3694	1
1	5	30	30.541	1
1	5	35	35.53201	1
1	6	2.8	3.528001	1
1	6	4	4.352601	1
1	6	5	5.198201	1
1	6	8	8.079401	1
1	6	11	11.1384	1
1	6	15	15.1396	1
1	6	20	20.2202	1
1	6	25	25.2588	1
1	6	30	30.254	1
1	6	35	35.4382	1
1	7	2.8	3.451001	1
1	7	4	4.424001	1
1	7	5	5.187001	1
1	7	8	8.241801	1
1	7	11	11.123	1
1	7	15	15.1424	1
1	7	20	20.1684	1
1	7	25	25.2378	1
1	7	30	30.4024	1
1	7	35	35.3864	1
0	0	2.8	3.9018	1
0	0	4	4.7922	1
0	0	5	5.719	1
0	0	8	8.335601	1
0	0	11	11.3218	1
0	0	15	15.2474	1
0	0	20	20.5268	1
0	0	25	25.4604	1
0	0	30	30.6446	1
0	0	35	35.9002	1
0	1	2.8	3.568601	1
0	1	4	4.284	1
0	1	5	5.339601	1
0	1	8	8.169001	1
0	1	11	11.1426	1
0	1	15	15.12	1
0	1	20	20.0914	1
0	1	25	24.9914	1
0	1	30	30.1532	1
0	1	35	35.4872	1
0	2	2.8	2.555	1
0	2	4	3.9242	1
0	2	5	4.9168	1
0	2	8	7.837199	1
0	2	11	10.8696	1
0	2	15	14.8414	1
0	2	20	19.7274	1
0	2	25	25.2168	1
0	2	30	30.1392	1
0	2	35	35.1498	1
0	3	2.8	3.8178	1
0	3	4	4.405801	1
0	3	5	5.4642	1
0	3	8	8.211001	1
0	3	11	11.2994	1
0	3	15	15.3566	1
0	3	20	20.2328	1
0	3	25	25.438	1
0	3	30	30.7622	1
0	3	35	35.7784	1
0	4	2.8	3.613401	1
0	4	4	4.431001	1
0	4	5	5.4446	1
0	4	8	8.388801	1
0	4	11	11.4982	1
0	4	15	15.4224	1
0	4	20	20.5716	1
0	4	25	25.7572	1
0	4	30	30.8588	1
0	4	35	35.8736	1
0	5	2.8	1.9796	1
0	5	4	4.296599	1
0	5	5	5.6252	1
0	5	8	8.4392	1
0	5	11	11.5976	1
0	5	15	14.6958	1
0	5	20	20.2468	1
0	5	25	25.2406	1
0	5	30	30.4122	1
0	5	35	35.6972	1
0	6	2.8	3.470601	1
0	6	4	4.449201	1
0	6	5	5.299001	1
0	6	8	8.1998	1
0	6	11	11.1244	1
0	6	15	15.12	1
0	6	20	20.1698	1
0	6	25	25.3526	1
0	6	30	30.2512	1
0	6	35	35.623	1
0	7	2.8	3.2746	1
0	7	4	4.383401	1
0	7	5	5.097402	1
0	7	8	8.061199	1
0	7	11	11.2098	1
0	7	15	15.0276	1
0	7	20	20.2342	1
0	7	25	25.3526	1
0	7	30	30.4192	1
0	7	35	35.6062	1
1	0	2.8	3.488801	1
1	0	4	4.170599	1
1	0	5	5.132401	1
1	0	8	8.021999	1
1	0	11	10.9774	1
1	0	15	15.169	1
1	0	20	20.2076	1
1	0	25	25.151	1
1	0	30	30.2778	1
1	0	35	35.5418	1
1	1	2.8	3.558801	1
1	1	4	4.4954	1
1	1	5	5.184201	1
1	1	8	8.1116	1
1	1	11	11.2238	1
1	1	15	15.0724	1
1	1	20	20.2244	1
1	1	25	25.3876	1
1	1	30	30.4122	1
1	1	35	35.63141	1
1	2	2.8	3.521	1
1	2	4	4.372201	1
1	2	5	5.404	1
1	2	8	8.297801	1
1	2	11	11.151	1
1	2	15	15.2096	1
1	2	20	20.0676	1
1	2	25	24.97181	1
1	2	30	30.0426	1
1	2	35	35.22821	1
1	3	2.8	3.241	1
1	3	4	4.442201	1
1	3	5	5.174401	1
1	3	8	8.1676	1
1	3	11	11.1636	1
1	3	15	15.0472	1
1	3	20	20.2524	1
1	3	25	25.2574	1
1	3	30	30.4892	1
1	3	35	35.56421	1
1	4	2.8	3.3152	1
1	4	4	4.2658	1
1	4	5	5.135201	1
1	4	8	8.0542	1
1	4	11	11.039	1
1	4	15	15.0668	1
1	4	20	20.174	1
1	4	25	25.2462	1
1	4	30	30.2344	1
1	4	35	35.6412	1
1	5	2.8	3.362801	1
1	5	4	4.334401	1
1	5	5	5.166001	1
1	5	8	8.2068	1
1	5	11	11.2826	1
1	5	15	15.1396	1
1	5	20	20.0368	1
1	5	25	25.2504	1
1	5	30	30.583	1
1	5	35	35.55441	1
1	6	2.8	3.378201	1
1	6	4	4.2518	1
1	6	5	5.167401	1
1	6	8	8.006599	1
1	6	11	11.1762	1
1	6	15	15.0696	1
1	6	20	20.0984	1
1	6	25	25.305	1
1	6	30	30.2218	1
1	6	35	35.385	1
1	7	2.8	3.481801	1
1	7	4	4.4828	1
1	7	5	5.217801	1
1	7	8	8.1312	1
1	7	11	11.0292	1
1	7	15	15.1606	1
1	7	20	20.3336	1
1	7	25	25.2798	1
1	7	30	30.3954	1
1	7	35	35.574	1
0	0	2.8	4.1328	1
0	0	4	4.9112	1
0	0	5	5.661601	1
0	0	8	8.607202	1
0	0	11	11.4828	1
0	0	15	15.3342	1
0	0	20	20.5786	1
0	0	25	25.5598	1
0	0	30	30.695	1
0	0	35	35.7308	1
0	1	2.8	3.572801	1
0	1	4	4.352601	1
0	1	5	5.272401	1
0	1	8	8.215199	1
0	1	11	11.1314	1
0	1	15	15.0276	1
0	1	20	20.2692	1
0	1	25	25.0894	1
0	1	30	30.1546	1
0	1	35	35.133	1
0	2	2.8	2.2722	1
0	2	4	3.85	1
0	2	5	4.816	1
0	2	8	7.788199	1
0	2	11	10.7702	1
0	2	15	14.7882	1
0	2	20	19.8324	1
0	2	25	25.0908	1
0	2	30	30.1098	1
0	2	35	35.1848	1
0	3	2.8	3.8332	1
0	3	4	4.407201	1
0	3	5	5.279401	1
0	3	8	8.064001	1
0	3	11	11.2084	1
0	3	15	15.225	1
0	3	20	20.2216	1
0	3	25	25.354	1
0	3	30	30.6628	1
0	3	35	35.8596	1
0	4	2.8	3.570001	1
0	4	4	4.389001	1
0	4	5	5.507601	1
0	4	8	8.309001	1
0	4	11	11.4352	1
0	4	15	15.4812	1
0	4	20	20.5716	1
0	4	25	25.6144	1
0	4	30	30.9316	1
0	4	35	35.7812	1
0	5	2.8	3.997	1
0	5	4	4.8454	1
0	5	5	3.22	1
0	5	8	8.4742	1
0	5	11	11.6466	1
0	5	15	15.3104	1
0	5	20	20.2398	1
0	5	25	25.2406	1
0	5	30	30.4668	1
0	5	35	35.5152	1
0	6	2.8	3.375401	1
0	6	4	4.419801	1
0	6	5	5.345201	1
0	6	8	8.135402	1
0	6	11	11.4128	1
0	6	15	15.1956	1
0	6	20	20.1586	1
0	6	25	25.354	1
0	6	30	30.3478	1
0	6	35	35.7168	1
0	7	2.8	3.1164	1
0	7	4	4.2532	1
0	7	5	5.100202	1
0	7	8	8.111601	1
0	7	11	11.1076	1
0	7	15	15.099	1
0	7	20	20.2986	1
0	7	25	25.3008	1
0	7	30	30.6068	1
0	7	35	35.637	1
1	0	2.8	3.577001	1
1	0	4	4.2546	1
1	0	5	5.101602	1
1	0	8	7.9856	1
1	0	11	11.0012	1
1	0	15	15.0388	1
1	0	20	20.1138	1
1	0	25	25.1118	1
1	0	30	30.2386	1
1	0	35	35.4816	1
1	1	2.8	3.469201	1
1	1	4	4.425401	1
1	1	5	5.195401	1
1	1	8	8.104601	1
1	1	11	11.1524	1
1	1	15	15.1536	1
1	1	20	20.3014	1
1	1	25	25.3932	1
1	1	30	30.4472	1
1	1	35	35.6356	1
1	2	2.8	3.519601	1
1	2	4	4.2434	1
1	2	5	5.194001	1
1	2	8	8.1368	1
1	2	11	11.2056	1
1	2	15	15.1186	1
1	2	20	20.0858	1
1	2	25	25.3708	1
1	2	30	30.3254	1
1	2	35	35.672	1
1	3	2.8	3.3656	1
1	3	4	4.3008	1
1	3	5	5.152001	1
1	3	8	8.2012	1
1	3	11	11.1342	1
1	3	15	15.078	1
1	3	20	20.4064	1
1	3	25	25.41	1
1	3	30	30.4052	1
1	3	35	35.315	1
1	4	2.8	3.445401	1
1	4	4	4.442201	1
1	4	5	5.308801	1
1	4	8	8.2334	1
1	4	11	11.0124	1
1	4	15	15.0808	1
1	4	20	20.4484	1
1	4	25	25.0362	1
1	4	30	30.59	1
1	4	35	35.31639	1
1	5	2.8	3.325001	1
1	5	4	4.326001	1
1	5	5	5.161801	1
1	5	8	8.204	1
1	5	11	11.1412	1
1	5	15	15.2348	1
1	5	20	20.0634	1
1	5	25	25.2266	1
1	5	30	30.5424	1
1	5	35	35.5222	1
1	6	2.8	3.4972	1
1	6	4	4.366601	1
1	6	5	5.171601	1
1	6	8	8.0318	1
1	6	11	11.1034	1
1	6	15	15.2404	1
1	6	20	20.1446	1
1	6	25	25.1356	1
1	6	30	30.3142	1
1	6	35	35.5628	1
1	7	2.8	3.4272	1
1	7	4	4.4828	1
1	7	5	5.283601	1
1	7	8	8.163401	1
1	7	11	11.0502	1
1	7	15	15.1452	1
1	7	20	20.1698	1
1	7	25	25.1986	1
1	7	30	30.254	1
1	7	35	35.50121	1
0	0	2.8	4.1552	1
0	0	4	4.932199	1
0	0	5	5.965399	1
0	0	8	8.710801	1
0	0	11	11.5612	1
0	0	15	15.358	1
0	0	20	20.5044	1
0	0	25	25.5122	1
0	0	30	30.499	1
0	0	35	36.0612	1
0	1	2.8	3.4566	1
0	1	4	4.370801	1
0	1	5	5.170201	1
0	1	8	8.104601	1
0	1	11	11.0726	1
0	1	15	15.0402	1
0	1	20	20.1334	1
0	1	25	25.0278	1
0	1	30	30.2484	1
0	1	35	35.3528	1
0	2	2.8	2.4234	1
0	2	4	3.78	1
0	2	5	4.934999	1
0	2	8	7.795199	1
0	2	11	10.8066	1
0	2	15	14.7826	1
0	2	20	19.8912	1
0	2	25	24.9984	1
0	2	30	30.2302	1
0	2	35	35.266	1
0	3	2.8	3.7408	1
0	3	4	4.530401	1
0	3	5	5.287801	1
0	3	8	8.2138	1
0	3	11	11.2966	1
0	3	15	15.218	1
0	3	20	20.3714	1
0	3	25	25.4506	1
0	3	30	30.7314	1
0	3	35	35.826	1
0	4	2.8	3.595201	1
0	4	4	4.613	1
0	4	5	5.4026	1
0	4	8	8.383201	1
0	4	11	11.4912	1
0	4	15	15.5218	1
0	4	20	20.4862	1
0	4	25	25.6242	1
0	4	30	30.793	1
0	4	35	35.7882	1
0	5	2.8	3.9452	1
0	5	4	4.6074	1
0	5	5	5.5972	1
0	5	8	8.386001	1
0	5	11	11.6914	1
0	5	15	15.3594	1
0	5	20	20.4862	1
0	5	25	25.305	1
0	5	30	30.471	1
0	5	35	35.8442	1
0	6	2.8	3.4496	1
0	6	4	4.397401	1
0	6	5	5.4012	1
0	6	8	8.355201	1
0	6	11	11.3134	1
0	6	15	15.0682	1
0	6	20	20.1264	1
0	6	25	25.2546	1
0	6	30	30.3128	1
0	6	35	35.4312	1
0	7	2.8	3.1584	1
0	7	4	4.2168	1
0	7	5	5.161801	1
0	7	8	8.076601	1
0	7	11	11.1062	1
0	7	15	15.253	1
0	7	20	20.4008	1
0	7	25	25.4576	1
0	7	30	30.6586	1
0	7	35	35.7616	1
1	0	2.8	3.561601	1
1	0	4	4.190199	1
1	0	5	4.946199	1
1	0	8	8.021999	1
1	0	11	10.8794	1
1	0	15	15.029	1
1	0	20	20.0984	1
1	0	25	25.05161	1
1	0	30	30.0972	1
1	0	35	35.3892	1
1	1	2.8	3.553201	1
1	1	4	4.508	1
1	1	5	5.199601	1
1	1	8	8.017799	1
1	1	11	11.0852	1
1	1	15	15.2698	1
1	1	20	20.3154	1
1	1	25	25.3428	1
1	1	30	30.3646	1
1	1	35	35.57121	1
1	2	2.8	3.535001	1
1	2	4	4.1538	1
1	2	5	5.273801	1
1	2	8	8.069602	1
1	2	11	11.2532	1
1	2	15	15.0626	1
1	2	20	20.1838	1
1	2	25	25.284	1
1	2	30	30.5312	1
1	2	35	35.5334	1
1	3	2.8	3.0142	1
1	3	4	4.401601	1
1	3	5	5.194001	1
1	3	8	8.2306	1
1	3	11	11.2112	1
1	3	15	15.0766	1
1	3	20	20.3028	1
1	3	25	25.33161	1
1	3	30	30.534	1
1	3	35	35.6132	1
1	4	2.8	3.3894	1
1	4	4	4.471601	1
1	4	5	5.227601	1
1	4	8	8.2082	1
1	4	11	11.0236	1
1	4	15	15.218	1
1	4	20	20.1628	1
1	4	25	25.0824	1
1	4	30	30.5578	1
1	4	35	35.56421	1
1	5	2.8	3.341801	1
1	5	4	4.347001	1
1	5	5	5.180001	1
1	5	8	8.035999	1
1	5	11	11.2028	1
1	5	15	15.2894	1
1	5	20	20.111	1
1	5	25	25.3106	1
1	5	30	30.6628	1
1	5	35	35.4844	1
1	6	2.8	3.4468	1
1	6	4	4.188799	1
1	6	5	5.103002	1
1	6	8	8.094801	1
1	6	11	11.0082	1
1	6	15	15.1746	1
1	6	20	20.2622	1
1	6	25	25.1958	1
1	6	30	30.3352	1
1	6	35	35.3822	1
1	7	2.8	3.360001	1
1	7	4	4.440801	1
1	7	5	5.188401	1
1	7	8	8.176001	1
1	7	11	11.018	1
1	7	15	15.1816	1
1	7	20	20.2552	1
1	7	25	25.2448	1
1	7	30	30.2064	1
1	7	35	35.3248	1
0	0	2.8	3.9704	1
0	0	4	4.8972	1
0	0	5	5.698	1
0	0	8	8.521802	1
0	0	11	11.4618	1
0	0	15	15.4238	1
0	0	20	20.559	1
0	0	25	25.382	1
0	0	30	30.5844	1
0	0	35	35.9436	1
0	1	2.8	3.518201	1
0	1	4	4.377801	1
0	1	5	5.286401	1
0	1	8	8.206799	1
0	1	11	11.0404	1
0	1	15	15.0234	1
0	1	20	20.1152	1
0	1	25	25.1846	1
0	1	30	30.198	1
0	1	35	35.3612	1
0	2	2.8	2.2666	1
0	2	4	3.7912	1
0	2	5	4.8398	1
0	2	8	7.804999	1
0	2	11	10.9438	1
0	2	15	14.644	1
0	2	20	19.7638	1
0	2	25	25.1426	1
0	2	30	30.1042	1
0	2	35	35.105	1
0	3	2.8	3.586801	1
0	3	4	4.404401	1
0	3	5	5.355	1
0	3	8	8.129802	1
0	3	11	11.3848	1
0	3	15	15.1536	1
0	3	20	20.2188	1
0	3	25	25.3792	1
0	3	30	30.52	1
0	3	35	35.7112	1
0	4	2.8	3.565801	1
0	4	4	4.547201	1
0	4	5	5.549601	1
0	4	8	8.390201	1
0	4	11	11.4772	1
0	4	15	15.4378	1
0	4	20	20.4876	1
0	4	25	25.5906	1
0	4	30	30.807	1
0	4	35	36.0094	1
0	5	2.8	4.116	1
0	5	4	4.671801	1
0	5	5	5.6196	1
0	5	8	8.4616	1
0	5	11	11.676	1
0	5	15	15.3958	1
0	5	20	20.4162	1
0	5	25	25.4268	1
0	5	30	30.226	1
0	5	35	35.665	1
0	6	2.8	3.480401	1
0	6	4	4.418401	1
0	6	5	5.3816	1
0	6	8	8.220798	1
0	6	11	11.2336	1
0	6	15	15.1746	1
0	6	20	20.3868	1
0	6	25	25.4352	1
0	6	30	30.275	1
0	6	35	35.52921	1
0	7	2.8	3.3054	1
0	7	4	4.1566	1
0	7	5	5.136601	1
0	7	8	8.141001	1
0	7	11	11.1496	1
0	7	15	15.2054	1
0	7	20	20.4974	1
0	7	25	25.382	1
0	7	30	30.5074	1
0	7	35	35.728	1
1	0	2.8	3.542001	1
1	0	4	4.162199	1
1	0	5	5.097402	1
1	0	8	8.05	1
1	0	11	10.9326	1
1	0	15	15.0024	1
1	0	20	19.9626	1
1	0	25	25.011	1
1	0	30	30.1294	1
1	0	35	35.50961	1
1	1	2.8	3.4258	1
1	1	4	4.417001	1
1	1	5	5.205201	1
1	1	8	8.114399	1
1	1	11	11.0978	1
1	1	15	15.1886	1
1	1	20	20.2608	1
1	1	25	25.4184	1
1	1	30	30.4724	1
1	1	35	35.532	1
1	2	2.8	3.465001	1
1	2	4	4.221	1
1	2	5	5.313001	1
1	2	8	8.131201	1
1	2	11	11.0754	1
1	2	15	15.029	1
1	2	20	20.1012	1
1	2	25	25.1048	1
1	2	30	30.2078	1
1	2	35	35.6202	1
1	3	2.8	3.364201	1
1	3	4	4.373601	1
1	3	5	5.216401	1
1	3	8	8.274001	1
1	3	11	11.1258	1
1	3	15	15.1942	1
1	3	20	20.2622	1
1	3	25	25.2868	1
1	3	30	30.4416	1
1	3	35	35.3668	1
1	4	2.8	3.3936	1
1	4	4	4.5262	1
1	4	5	5.146401	1
1	4	8	7.987	1
1	4	11	11.0978	1
1	4	15	15.2726	1
1	4	20	20.1516	1
1	4	25	25.3666	1
1	4	30	30.1812	1
1	4	35	35.8036	1
1	5	2.8	3.395	1
1	5	4	4.2644	1
1	5	5	5.181401	1
1	5	8	8.204	1
1	5	11	11.3218	1
1	5	15	15.1872	1
1	5	20	20.2174	1
1	5	25	25.4142	1
1	5	30	30.5256	1
1	5	35	35.5768	1
1	6	2.8	3.521001	1
1	6	4	4.338601	1
1	6	5	5.160401	1
1	6	8	8.066801	1
1	6	11	11.0446	1
1	6	15	15.106	1
1	6	20	20.0956	1
1	6	25	25.3414	1
1	6	30	30.34501	1
1	6	35	35.2828	1
1	7	2.8	3.494401	1
1	7	4	4.463201	1
1	7	5	5.119802	1
1	7	8	8.155001	1
1	7	11	11.0978	1
1	7	15	15.0598	1
1	7	20	20.258	1
1	7	25	25.221	1
1	7	30	30.3492	1
1	7	35	35.315	1
0	0	2.8	3.9242	1
0	0	4	4.7628	1
0	0	5	5.887	1
0	0	8	8.523202	1
0	0	11	11.5024	1
0	0	15	15.5022	1
0	0	20	20.818	1
0	0	25	25.5206	1
0	0	30	30.5088	1
0	0	35	35.8498	1
0	1	2.8	3.557401	1
0	1	4	4.421201	1
0	1	5	5.166001	1
0	1	8	8.155001	1
0	1	11	11.1986	1
0	1	15	15.0864	1
0	1	20	20.181	1
0	1	25	25.116	1
0	1	30	30.0762	1
0	1	35	35.2786	1
0	2	2.8	2.275	1
0	2	4	3.8304	1
0	2	5	4.802	1
0	2	8	7.732199	1
0	2	11	10.8738	1
0	2	15	14.6482	1
0	2	20	19.9262	1
0	2	25	25.0908	1
0	2	30	30.1098	1
0	2	35	35.2898	1
0	3	2.8	3.572801	1
0	3	4	4.440801	1
0	3	5	5.299001	1
0	3	8	8.176002	1
0	3	11	11.3876	1
0	3	15	15.2264	1
0	3	20	20.3462	1
0	3	25	25.4366	1
0	3	30	30.6558	1
0	3	35	35.7084	1
0	4	2.8	3.689	1
0	4	4	4.684401	1
0	4	5	5.502	1
0	4	8	8.306201	1
0	4	11	11.4254	1
0	4	15	15.4462	1
0	4	20	20.5982	1
0	4	25	25.6718	1
0	4	30	30.7706	1
0	4	35	35.791	1
0	5	2.8	3.9564	1
0	5	4	4.6648	1
0	5	5	5.6854	1
0	5	8	8.516202	1
0	5	11	11.7152	1
0	5	15	15.358	1
0	5	20	20.4456	1
0	5	25	25.3694	1
0	5	30	30.5018	1
0	5	35	35.91	1
0	6	2.8	3.462201	1
0	6	4	4.579401	1
0	6	5	5.282201	1
0	6	8	8.190001	1
0	6	11	11.1888	1
0	6	15	15.1466	1
0	6	20	20.3042	1
0	6	25	25.4478	1
0	6	30	30.2162	1
0	6	35	35.4858	1
0	7	2.8	3.108	1
0	7	4	4.310599	1
0	7	5	5.140801	1
0	7	8	8.1816	1
0	7	11	11.1328	1
0	7	15	15.0346	1
0	7	20	20.2398	1
0	7	25	25.2924	1
0	7	30	30.4962	1
0	7	35	35.4606	1
1	0	2.8	3.645601	1
1	0	4	4.2966	1
1	0	5	5.076402	1
1	0	8	7.9646	1
1	0	11	10.9872	1
1	0	15	14.9184	1
1	0	20	20.0704	1
1	0	25	25.1188	1
1	0	30	30.1182	1
1	0	35	35.50961	1
